date,city_name,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain,clouds_all,broken clouds,overcast clouds,scattered clouds,sky is clear,few clouds,fog,light rain,mist,haze,moderate rain,heavy intensity rain,light intensity drizzle,drizzle,heavy intensity drizzle,very heavy rain,thunderstorm with heavy rain,thunderstorm with rain,thunderstorm,proximity shower rain,thunderstorm with light rain,shower rain,light intensity shower rain,light thunderstorm
2010-02-13,Hassan,24.1,24.18,18.84,30.35,1012.79,68.58,1.72,183.58,0.0,13.67,1,1,2,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-13,Kodagu,24.33,25.36,20.19,33.49,1012.33,79.92,1.35,164.12,0.11,28.04,2,2,6,5,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-13,Mysuru,26.36,26.18,20.06,32.93,1012.33,54.79,2.29,140.12,0.0,4.17,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-14,Hassan,24.2,24.41,18.96,30.5,1012.12,71.62,1.24,192.25,0.0,32.12,4,3,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-14,Kodagu,24.58,25.7,20.23,33.35,1011.62,80.88,1.21,152.71,0.29,34.17,7,1,2,3,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-14,Mysuru,27.18,26.9,21.37,33.27,1011.38,51.08,1.58,145.75,0.0,23.12,5,0,4,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-15,Hassan,24.56,24.86,18.44,31.57,1011.58,68.29,1.19,198.54,0.0,27.21,1,3,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-15,Kodagu,25.18,26.56,21.7,35.18,1011.0,81.29,1.22,163.62,0.13,29.92,6,0,3,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-15,Mysuru,26.85,26.68,19.89,33.83,1010.92,50.83,2.05,141.75,0.0,7.38,0,0,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-16,Hassan,24.79,24.39,16.71,30.31,1012.75,52.96,1.59,122.83,0.0,0.0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-16,Kodagu,25.32,26.61,20.68,34.48,1012.46,79.96,1.08,157.12,0.0,22.62,5,0,4,10,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-16,Mysuru,25.94,25.37,17.99,32.53,1012.71,49.04,2.23,123.79,0.0,3.96,0,0,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-17,Hassan,24.32,23.95,18.19,30.64,1013.42,58.46,1.29,182.04,0.0,45.79,10,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-17,Kodagu,25.0,26.23,20.49,34.21,1013.12,81.46,1.03,145.21,0.0,57.96,16,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-17,Mysuru,26.51,26.06,20.06,33.07,1012.92,50.29,1.72,112.71,0.0,29.58,6,0,7,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-18,Hassan,25.05,25.07,20.24,31.11,1013.88,66.79,1.64,188.46,0.0,92.46,2,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-18,Kodagu,25.34,26.7,20.6,34.72,1013.88,81.79,1.07,158.79,0.37,89.12,0,19,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-18,Mysuru,27.36,27.16,21.37,33.45,1013.21,55.88,1.65,158.88,0.0,87.92,4,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-19,Hassan,25.18,25.4,20.3,32.11,1014.17,70.04,1.06,188.21,0.0,57.83,9,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-19,Kodagu,25.14,26.53,21.04,34.54,1013.75,82.08,1.11,143.96,0.14,61.92,15,1,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-19,Mysuru,26.8,26.84,21.35,33.89,1013.67,57.88,1.82,165.83,0.0,40.71,6,5,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-20,Hassan,25.41,25.45,20.34,31.65,1014.17,66.25,1.08,207.29,0.0,63.88,11,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-20,Kodagu,25.41,26.83,21.57,33.07,1014.0,81.67,1.14,162.71,0.13,53.42,11,2,6,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-20,Mysuru,27.33,26.65,20.57,33.54,1013.5,45.12,1.74,140.29,0.0,31.83,5,2,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-21,Hassan,25.2,25.14,19.02,31.47,1014.08,63.38,1.27,175.29,0.0,67.71,1,16,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-21,Kodagu,25.5,26.72,20.84,34.58,1013.88,79.58,1.03,164.17,0.22,63.83,8,8,1,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-21,Mysuru,27.43,27.01,22.09,33.74,1013.75,47.67,1.83,117.12,0.0,56.67,7,9,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-22,Hassan,25.57,25.51,19.46,31.62,1012.83,60.62,1.0,167.88,0.0,9.67,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-22,Kodagu,25.56,26.91,21.34,35.5,1012.71,78.83,1.09,170.29,0.36,20.83,4,1,1,14,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-22,Mysuru,28.05,27.67,20.85,34.02,1012.29,46.21,2.11,115.92,0.0,2.46,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-23,Hassan,24.11,24.92,19.51,30.97,1013.17,78.5,1.99,252.71,0.46,37.38,7,0,6,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-23,Kodagu,25.09,26.53,21.42,33.79,1012.79,81.62,1.21,196.33,0.64,35.88,6,0,4,2,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-23,Mysuru,27.55,27.84,21.5,33.99,1012.29,60.54,1.35,254.21,0.0,13.75,0,0,5,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-24,Hassan,23.77,24.4,18.81,30.29,1011.92,76.71,1.37,252.79,0.23,38.08,3,3,4,1,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-24,Kodagu,24.81,26.19,20.64,32.77,1011.46,81.25,1.21,153.92,0.91,34.96,3,1,7,0,8,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-24,Mysuru,26.73,27.67,22.5,34.63,1011.33,68.88,1.22,271.42,0.56,37.83,5,0,13,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-25,Hassan,24.19,24.82,20.07,29.95,1012.25,75.0,1.19,254.75,1.03,35.58,4,0,9,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-25,Kodagu,25.28,26.9,20.85,33.47,1011.42,81.29,1.17,162.29,1.86,22.25,1,0,7,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-25,Mysuru,27.38,27.92,22.03,33.68,1011.38,62.29,1.36,205.88,0.11,28.21,3,1,5,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-26,Hassan,24.36,24.8,18.88,30.71,1012.96,71.62,1.13,158.04,0.0,33.42,6,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-26,Kodagu,25.24,26.6,20.66,34.48,1012.5,79.88,0.92,175.58,2.28,25.08,4,0,3,8,3,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-26,Mysuru,27.69,27.88,23.12,33.55,1012.08,53.67,1.24,94.54,0.0,24.08,2,0,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-27,Hassan,24.65,24.9,19.25,30.88,1012.5,66.38,2.05,126.0,0.0,20.54,1,0,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-27,Kodagu,25.5,26.72,21.41,34.49,1012.0,78.04,1.09,156.46,0.33,33.75,7,0,6,4,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-27,Mysuru,27.81,27.66,21.08,33.73,1011.75,48.54,1.92,116.58,0.0,13.46,0,0,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-28,Hassan,24.95,25.05,19.42,30.77,1013.42,65.62,2.04,151.54,0.0,17.0,3,0,1,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-28,Kodagu,25.72,27.02,22.28,33.89,1012.92,80.21,1.12,171.88,0.2,47.46,11,0,8,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-28,Mysuru,27.4,26.86,21.33,33.63,1012.62,45.08,2.23,134.12,0.0,2.29,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,Hassan,24.0,23.68,16.95,29.77,1014.04,59.54,2.14,135.21,0.0,37.67,4,6,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,Kodagu,25.46,26.39,20.84,33.47,1013.58,77.67,1.0,155.88,0.0,57.12,5,9,2,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,Mysuru,27.1,26.24,20.4,32.22,1013.25,38.62,2.17,103.75,0.0,44.96,1,10,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-02,Hassan,24.42,24.11,17.41,29.76,1013.62,60.29,2.1,183.42,0.0,79.67,2,18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-02,Kodagu,25.59,26.47,19.91,33.39,1013.25,76.58,1.13,173.54,0.0,69.21,9,10,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-02,Mysuru,26.71,25.93,18.92,32.02,1013.04,45.46,1.97,141.58,0.0,67.04,6,11,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-03,Hassan,25.08,25.12,20.5,31.16,1012.38,67.58,1.63,176.58,0.0,51.25,4,8,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-03,Kodagu,26.22,27.34,20.12,34.57,1011.83,77.71,1.16,196.08,0.0,54.12,10,4,5,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-03,Mysuru,26.34,25.86,20.02,32.57,1011.62,52.04,1.78,151.46,0.0,46.46,5,6,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-04,Hassan,24.45,25.03,20.4,31.06,1012.38,77.58,1.68,260.38,0.0,49.79,7,6,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-04,Kodagu,25.05,26.43,20.75,32.47,1012.38,83.38,1.21,216.71,0.26,57.33,11,3,5,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-04,Mysuru,27.55,27.77,22.68,33.86,1011.38,64.96,1.7,203.79,0.0,44.88,6,3,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-05,Hassan,24.14,24.86,20.29,30.89,1013.04,78.5,1.8,253.21,0.0,80.75,2,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-05,Kodagu,24.71,26.11,21.27,32.68,1013.04,86.54,1.12,200.83,2.01,78.29,13,2,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-05,Mysuru,27.55,27.94,23.05,34.61,1011.88,67.54,1.97,283.54,0.0,69.92,6,12,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-06,Hassan,24.3,24.88,19.83,31.75,1014.38,75.67,2.37,268.33,0.0,55.0,5,6,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-06,Kodagu,24.78,25.99,21.19,33.05,1014.33,81.29,1.25,216.04,0.51,46.79,6,0,11,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-06,Mysuru,27.35,28.11,22.85,34.87,1013.29,67.42,2.42,274.04,0.0,40.96,7,1,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-07,Hassan,25.64,25.92,20.94,31.95,1013.46,66.38,1.89,160.21,0.0,61.42,6,9,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-07,Kodagu,25.61,26.92,21.31,34.57,1013.12,78.29,1.16,171.96,0.0,34.88,7,0,7,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-07,Mysuru,28.06,28.71,23.38,35.15,1012.62,58.96,1.51,206.79,0.0,39.33,4,2,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-08,Hassan,27.04,27.21,22.12,32.82,1012.58,54.92,2.26,117.71,0.0,32.54,4,1,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-08,Kodagu,27.1,28.67,23.33,37.13,1011.96,74.17,1.01,168.08,0.68,32.83,3,0,12,0,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-08,Mysuru,29.59,29.61,23.34,35.86,1011.88,48.12,2.27,127.46,0.0,15.46,0,0,6,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-09,Hassan,27.06,26.61,20.4,32.72,1013.12,47.54,2.0,132.42,0.0,41.25,11,2,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-09,Kodagu,27.03,28.62,23.12,36.74,1013.04,78.04,0.9,173.79,0.71,55.04,9,5,5,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-09,Mysuru,28.9,28.11,20.72,34.95,1012.75,39.58,2.58,124.58,0.0,20.33,5,0,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-10,Hassan,26.53,26.07,19.94,31.7,1014.33,47.29,2.44,118.5,0.0,1.17,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-10,Kodagu,26.73,27.95,21.55,35.61,1013.42,71.46,1.24,130.71,0.0,12.54,3,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-10,Mysuru,28.1,27.73,20.74,34.26,1013.96,45.62,2.73,109.5,0.0,2.79,0,0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-11,Hassan,26.19,25.73,18.84,31.61,1015.33,48.75,3.43,101.04,0.0,6.96,0,0,2,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-11,Kodagu,26.64,27.44,20.89,35.6,1014.25,66.83,1.36,126.33,0.0,13.88,0,0,8,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-11,Mysuru,27.46,27.17,19.89,33.86,1015.0,50.75,3.25,99.04,0.0,17.04,0,0,10,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12,Hassan,25.74,25.16,17.4,30.64,1015.75,47.38,3.05,104.42,0.0,57.67,13,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12,Kodagu,26.68,27.27,21.37,34.86,1014.67,65.29,1.41,123.5,0.0,46.33,9,2,8,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12,Mysuru,27.04,26.49,20.03,33.0,1015.42,46.71,2.99,100.79,0.0,50.62,6,4,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13,Hassan,24.82,24.35,17.5,29.99,1014.46,52.42,1.97,141.62,0.0,96.25,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13,Kodagu,26.12,26.93,21.41,33.84,1013.29,71.54,0.76,173.71,0.0,95.75,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13,Mysuru,27.27,26.63,20.23,33.57,1013.46,43.67,2.67,115.33,0.0,69.54,6,11,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14,Hassan,25.9,25.76,20.69,31.65,1012.96,58.42,1.39,195.46,0.0,81.54,5,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14,Kodagu,26.06,27.24,20.85,35.1,1012.88,77.88,0.96,181.21,0.0,83.96,7,13,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14,Mysuru,26.99,26.74,21.23,32.84,1012.58,49.29,1.75,125.79,0.0,58.54,3,9,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15,Hassan,26.63,26.61,21.15,32.96,1011.96,60.12,1.78,155.58,0.0,38.25,1,6,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15,Kodagu,26.29,27.93,21.76,34.98,1012.17,81.17,1.2,182.54,0.42,51.29,6,5,6,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15,Mysuru,28.82,28.58,22.56,35.18,1011.38,49.71,1.99,166.54,0.0,31.12,4,1,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16,Hassan,24.54,25.26,20.64,32.77,1013.08,79.0,1.29,209.38,1.75,52.38,3,4,10,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16,Kodagu,25.76,27.45,22.54,35.62,1012.75,82.92,0.75,170.08,3.97,46.92,3,4,7,0,4,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16,Mysuru,28.44,28.46,23.16,35.01,1012.25,50.79,1.78,152.88,0.0,57.75,9,6,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17,Hassan,25.72,25.58,19.14,31.11,1014.0,54.83,1.9,107.25,0.0,53.79,11,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17,Kodagu,25.97,27.5,21.54,33.49,1013.75,82.75,0.77,147.88,2.88,61.62,3,7,4,2,3,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17,Mysuru,28.18,27.62,20.68,33.68,1013.54,43.79,2.72,106.0,0.0,49.79,5,8,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18,Hassan,25.8,24.95,18.63,30.32,1014.88,40.58,2.81,100.42,0.0,78.62,1,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18,Kodagu,26.6,27.23,22.15,34.2,1013.88,70.04,1.17,123.88,0.0,83.08,0,19,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18,Mysuru,27.54,26.71,19.26,32.68,1014.42,41.92,3.07,92.58,0.0,76.17,1,18,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19,Hassan,24.58,23.97,17.96,30.25,1013.71,53.88,2.21,145.04,0.0,60.08,6,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19,Kodagu,26.13,26.69,20.31,33.49,1013.08,69.42,1.07,144.67,0.27,64.46,12,4,3,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19,Mysuru,27.3,26.44,19.82,32.98,1012.96,41.21,2.4,118.17,0.0,48.96,3,7,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-20,Hassan,25.53,24.99,19.51,31.33,1012.58,51.92,2.04,120.25,0.0,69.38,2,15,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-20,Kodagu,26.18,27.1,20.78,34.59,1012.42,75.83,1.0,151.12,0.0,88.29,4,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-20,Mysuru,27.96,27.07,20.08,33.59,1011.96,38.58,2.18,118.58,0.0,65.0,2,12,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-21,Hassan,26.3,25.84,19.65,32.14,1010.88,54.46,1.7,169.04,0.0,36.67,7,1,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-21,Kodagu,26.51,27.67,21.22,34.33,1010.92,78.29,0.98,192.0,0.27,59.5,14,2,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-21,Mysuru,27.96,27.0,20.0,34.33,1010.25,40.12,2.33,148.38,0.0,19.58,3,0,6,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-22,Hassan,26.11,25.89,21.15,31.89,1009.21,62.42,1.52,210.96,0.0,22.25,0,4,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-22,Kodagu,26.0,27.79,22.15,34.49,1009.21,82.92,1.07,198.62,1.5,54.12,7,6,3,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-22,Mysuru,27.88,27.14,21.21,33.78,1008.62,49.25,1.91,149.88,0.0,17.92,1,2,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-23,Hassan,26.03,25.93,21.29,32.28,1008.17,65.17,1.66,212.75,0.0,35.88,5,4,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-23,Kodagu,26.11,27.37,21.64,33.79,1008.04,79.5,1.05,191.83,0.28,55.21,5,6,9,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-23,Mysuru,27.93,27.32,22.37,34.38,1007.46,49.62,2.35,177.62,0.0,28.62,2,5,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-24,Hassan,26.82,26.88,22.51,32.42,1009.29,65.83,1.66,216.0,0.0,42.0,4,5,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-24,Kodagu,26.85,28.15,22.2,35.56,1009.38,79.92,0.96,206.0,1.02,65.38,3,8,5,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-24,Mysuru,28.32,27.84,21.96,34.55,1008.67,52.46,2.35,176.58,0.0,42.21,5,5,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-25,Hassan,26.64,26.75,22.51,32.51,1009.67,65.79,1.68,215.96,0.0,57.75,7,5,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-25,Kodagu,26.46,28.08,22.3,35.21,1009.54,82.46,1.01,204.29,0.94,69.29,5,9,2,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-25,Mysuru,28.87,28.59,23.39,34.67,1008.96,53.96,2.13,150.71,0.0,24.92,5,0,7,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-26,Hassan,26.37,26.88,23.02,32.57,1010.17,72.29,2.09,231.33,0.0,60.62,5,9,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-26,Kodagu,26.19,27.97,22.84,36.29,1010.25,84.75,1.26,230.96,2.98,80.21,0,12,1,0,2,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-26,Mysuru,28.67,28.82,24.44,34.88,1009.42,60.0,2.05,194.67,0.0,26.71,6,0,4,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-27,Hassan,24.96,25.91,22.15,32.58,1011.92,79.42,2.33,259.83,0.27,67.08,8,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-27,Kodagu,24.81,26.18,22.16,35.04,1011.79,90.25,1.01,216.92,11.73,85.62,4,11,1,0,0,0,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-27,Mysuru,28.13,29.06,24.08,35.41,1010.92,66.5,2.28,276.33,0.0,48.25,8,2,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-28,Hassan,26.33,27.01,22.69,33.06,1011.5,72.92,1.74,205.08,0.0,57.88,7,6,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-28,Kodagu,26.02,28.23,22.34,37.64,1011.54,86.71,1.02,205.38,2.19,75.25,4,11,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-28,Mysuru,28.74,29.71,24.95,36.19,1010.75,61.5,1.69,157.42,0.0,62.75,16,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-29,Hassan,24.77,25.81,22.07,33.36,1013.25,83.33,2.32,262.96,2.55,69.79,5,11,4,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-29,Kodagu,25.32,27.01,22.59,33.74,1013.0,88.71,0.81,232.25,7.07,76.5,9,8,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-29,Mysuru,27.89,29.39,23.34,36.71,1012.25,70.46,2.22,239.42,0.14,47.96,7,1,12,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-30,Hassan,24.48,25.53,21.34,33.11,1013.04,81.71,2.34,258.75,1.21,74.54,9,6,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-30,Kodagu,25.16,26.99,22.6,35.72,1012.79,88.33,1.08,194.54,3.01,77.75,3,9,4,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-30,Mysuru,27.69,29.14,23.85,36.63,1012.08,71.21,2.17,264.96,0.0,56.25,17,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
